date,zip_code,model_year,fuel,make,duty,vehicles,fuel_category,is_ev
12/31/2023,94133,2017,Plug-in Hybrid,OTHER/UNK,Light,25,Other,0
12/31/2023,94123,2020,Battery Electric,OTHER/UNK,Light,22,EV,1
12/31/2023,94114,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6,Other,0
12/31/2023,94107,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,8,Other,0
12/31/2023,94103,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94103,2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94104,2019,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94127,<2010,Gasoline,MERCEDES-BENZ,Light,12,ICE_Gas,0
12/31/2023,94118,2018,Gasoline,MERCEDES-BENZ,Light,28,ICE_Gas,0
12/31/2023,94112,2012,Gasoline,MERCEDES-BENZ,Light,37,ICE_Gas,0
12/31/2023,94131,2018,Gasoline,MINI,Light,12,ICE_Gas,0
12/31/2023,94127,2015,Plug-in Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94112,2022,Plug-in Hybrid,OTHER/UNK,Light,59,Other,0
12/31/2023,94132,2013,Diesel and Diesel Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94117,2010,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2023,94115,2016,Battery Electric,OTHER/UNK,Light,15,EV,1
12/31/2023,94112,2011,Gasoline,ACURA,Light,11,ICE_Gas,0
12/31/2023,94116,2011,Gasoline,HONDA,Light,95,ICE_Gas,0
12/31/2023,94114,2011,Natural Gas,OTHER/UNK,Light,1,ICE_NG,0
12/31/2023,94134,2012,Natural Gas,OTHER/UNK,Light,1,ICE_NG,0
12/31/2023,94132,2017,Gasoline,HONDA,Light,96,ICE_Gas,0
12/31/2023,94115,2019,Gasoline,HONDA,Light,94,ICE_Gas,0
12/31/2023,94116,2022,Gasoline,HONDA,Light,55,ICE_Gas,0
12/31/2023,94121,2015,Flex-Fuel,OTHER/UNK,Light,20,Other,0
12/31/2023,94118,2016,Flex-Fuel,OTHER/UNK,Light,22,Other,0
12/31/2023,94123,2022,Gasoline,JEEP,Light,15,ICE_Gas,0
12/31/2023,94132,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94122,2023,Plug-in Hybrid,OTHER/UNK,Light,51,Other,0
12/31/2023,94110,2021,Flex-Fuel,OTHER/UNK,Light,6,Other,0
12/31/2023,94134,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94115,2017,Flex-Fuel,OTHER/UNK,Light,14,Other,0
12/31/2023,94112,<2010,Gasoline,OTHER/UNK,Unk,5,ICE_Gas,0
12/31/2023,94124,<2010,Flex-Fuel,OTHER/UNK,Unk,3,Other,0
12/31/2023,94118,<2010,Gasoline,OTHER/UNK,Unk,1,ICE_Gas,0
12/31/2023,94124,<2010,Gasoline,OTHER/UNK,Unk,16,ICE_Gas,0
12/31/2023,94105,<2010,Gasoline,OTHER/UNK,Unk,2,ICE_Gas,0
12/31/2023,94107,2018,Gasoline,FORD,Light,45,ICE_Gas,0
12/31/2023,94124,2019,Flex-Fuel,FORD,Light,109,Other,0
12/31/2023,94129,2015,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2023,94132,2021,Flex-Fuel,OTHER/UNK,Light,3,Other,0
12/31/2023,94124,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94124,2015,Gasoline,OTHER/UNK,Heavy,13,ICE_Gas,0
12/31/2023,94114,2023,Plug-in Hybrid,OTHER/UNK,Light,61,Other,0
12/31/2023,94124,2019,Gasoline,FORD,Light,224,ICE_Gas,0
12/31/2023,94121,2011,Flex-Fuel,OTHER/UNK,Light,20,Other,0
12/31/2023,94105,2011,Flex-Fuel,OTHER/UNK,Light,5,Other,0
12/31/2023,94105,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94107,2023,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94105,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94124,2023,Battery Electric,FORD,Light,18,EV,1
12/31/2023,94134,2018,Gasoline,FORD,Light,13,ICE_Gas,0
12/31/2023,94112,2013,Flex-Fuel,OTHER/UNK,Light,53,Other,0
12/31/2023,94110,<2010,Gasoline,OTHER/UNK,Unk,3,ICE_Gas,0
12/31/2023,94108,2020,Flex-Fuel,OTHER/UNK,Light,2,Other,0
12/31/2023,94118,2018,Flex-Fuel,OTHER/UNK,Light,12,Other,0
12/31/2023,94158,2010,Flex-Fuel,OTHER/UNK,Light,2,Other,0
12/31/2023,94117,2016,Flex-Fuel,OTHER/UNK,Light,16,Other,0
12/31/2023,94131,2023,Battery Electric,CHEVROLET,Light,43,EV,1
12/31/2023,94112,2018,Battery Electric,OTHER/UNK,Light,29,EV,1
12/31/2023,94104,2023,Battery Electric,CHEVROLET,Light,73,EV,1
12/31/2023,94116,2023,Battery Electric,CHEVROLET,Light,30,EV,1
12/31/2023,94124,2018,Plug-in Hybrid,CHEVROLET,Light,13,Other,0
12/31/2023,94103,2011,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94128,2021,Gasoline,OTHER/UNK,Light,5,ICE_Gas,0
12/31/2023,94131,2013,Battery Electric,OTHER/UNK,Light,19,EV,1
12/31/2023,94103,2021,Battery Electric,OTHER/UNK,Light,23,EV,1
12/31/2023,94116,2021,Battery Electric,OTHER/UNK,Light,25,EV,1
12/31/2023,94129,2019,Flex-Fuel,OTHER/UNK,Light,9,Other,0
12/31/2023,94133,2011,Flex-Fuel,OTHER/UNK,Light,5,Other,0
12/31/2023,94107,2010,Flex-Fuel,OTHER/UNK,Light,14,Other,0
12/31/2023,94118,2014,Gasoline,TOYOTA,Light,74,ICE_Gas,0
12/31/2023,94114,2013,Gasoline,TOYOTA,Light,26,ICE_Gas,0
12/31/2023,94132,2016,Hybrid Gasoline,OTHER/UNK,Light,47,Hybrid,0
12/31/2023,94132,2017,Hybrid Gasoline,OTHER/UNK,Light,54,Hybrid,0
12/31/2023,94122,2017,Gasoline,TOYOTA,Light,259,ICE_Gas,0
12/31/2023,94132,2020,Hybrid Gasoline,TOYOTA,Light,41,Hybrid,0
12/31/2023,94134,2012,Battery Electric,OTHER/UNK,Light,2,EV,1
12/31/2023,94117,2013,Battery Electric,OTHER/UNK,Light,14,EV,1
12/31/2023,94102,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94103,2011,Hybrid Gasoline,OTHER/UNK,Light,8,Hybrid,0
12/31/2023,94132,2020,Gasoline,BMW,Light,24,ICE_Gas,0
12/31/2023,94112,2021,Gasoline,MAZDA,Light,60,ICE_Gas,0
12/31/2023,94103,2019,Gasoline,TOYOTA,Light,75,ICE_Gas,0
12/31/2023,94118,2015,Gasoline,TOYOTA,Light,111,ICE_Gas,0
12/31/2023,94107,2022,Gasoline,VOLKSWAGEN,Light,34,ICE_Gas,0
12/31/2023,94123,2015,Gasoline,VOLKSWAGEN,Light,18,ICE_Gas,0
12/31/2023,94127,2015,Gasoline,VOLKSWAGEN,Light,20,ICE_Gas,0
12/31/2023,94115,2016,Gasoline,VOLKSWAGEN,Light,29,ICE_Gas,0
12/31/2023,94114,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,30,Other,0
12/31/2023,94115,2013,Gasoline,VOLKSWAGEN,Light,26,ICE_Gas,0
12/31/2023,94122,2023,Gasoline,VOLKSWAGEN,Light,13,ICE_Gas,0
12/31/2023,94114,2021,Gasoline,VOLKSWAGEN,Light,21,ICE_Gas,0
12/31/2023,94115,2021,Gasoline,VOLKSWAGEN,Light,28,ICE_Gas,0
12/31/2023,94115,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94133,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94112,2014,Gasoline,SUBARU,Light,84,ICE_Gas,0
12/31/2023,94132,2018,Gasoline,SUBARU,Light,29,ICE_Gas,0
12/31/2023,94110,2022,Gasoline,SUBARU,Light,63,ICE_Gas,0
12/31/2023,94110,2024,Gasoline,SUBARU,Light,26,ICE_Gas,0
12/31/2023,94117,2023,Gasoline,SUBARU,Light,71,ICE_Gas,0
12/31/2023,94116,<2010,Hybrid Gasoline,TOYOTA,Light,223,Hybrid,0
12/31/2023,94134,2013,Hybrid Gasoline,TOYOTA,Light,95,Hybrid,0
12/31/2023,94134,2012,Gasoline,TOYOTA,Light,205,ICE_Gas,0
12/31/2023,94127,2016,Gasoline,TOYOTA,Light,65,ICE_Gas,0
12/31/2023,94110,2017,Gasoline,TOYOTA,Light,215,ICE_Gas,0
12/31/2023,94118,2013,Gasoline,TOYOTA,Light,73,ICE_Gas,0
12/31/2023,94110,2016,Gasoline,TOYOTA,Light,187,ICE_Gas,0
12/31/2023,94131,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94127,2018,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2023,94133,2020,Hybrid Gasoline,OTHER/UNK,Light,48,Hybrid,0
12/31/2023,94112,2023,Gasoline,ACURA,Light,31,ICE_Gas,0
12/31/2023,94123,2013,Gasoline,HYUNDAI,Light,12,ICE_Gas,0
12/31/2023,94115,2018,Gasoline,TOYOTA,Light,70,ICE_Gas,0
12/31/2023,94105,2016,Gasoline,BMW,Light,12,ICE_Gas,0
12/31/2023,94115,2018,Battery Electric,TESLA,Light,52,EV,1
12/31/2023,94109,2023,Battery Electric,TESLA,Light,209,EV,1
12/31/2023,94158,2018,Battery Electric,TESLA,Light,20,EV,1
12/31/2023,94124,2019,Battery Electric,OTHER/UNK,Light,15,EV,1
12/31/2023,94129,2019,Battery Electric,OTHER/UNK,Light,12,EV,1
12/31/2023,94117,2014,Battery Electric,OTHER/UNK,Light,9,EV,1
12/31/2023,94112,Unk,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94116,Unk,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94110,2021,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2023,94110,2010,Gasoline,SUBARU,Light,26,ICE_Gas,0
12/31/2023,94114,2013,Gasoline,SUBARU,Light,58,ICE_Gas,0
12/31/2023,94131,2015,Gasoline,SUBARU,Light,81,ICE_Gas,0
12/31/2023,94110,2014,Gasoline,SUBARU,Light,122,ICE_Gas,0
12/31/2023,94115,2022,Gasoline,SUBARU,Light,28,ICE_Gas,0
12/31/2023,94110,2012,Gasoline,SUBARU,Light,54,ICE_Gas,0
12/31/2023,94116,2023,Gasoline,SUBARU,Light,62,ICE_Gas,0
12/31/2023,94114,2021,Gasoline,SUBARU,Light,115,ICE_Gas,0
12/31/2023,94121,2021,Gasoline,SUBARU,Light,97,ICE_Gas,0
12/31/2023,94124,2012,Hybrid Gasoline,OTHER/UNK,Light,38,Hybrid,0
12/31/2023,94122,2018,Gasoline,MAZDA,Light,77,ICE_Gas,0
12/31/2023,94118,2011,Battery Electric,OTHER/UNK,Light,6,EV,1
12/31/2023,94129,2022,Hydrogen Fuel Cell,OTHER/UNK,Light,2,Other,0
12/31/2023,94108,2019,Plug-in Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94117,2018,Hybrid Gasoline,TOYOTA,Light,52,Hybrid,0
12/31/2023,94129,2020,Hybrid Gasoline,OTHER/UNK,Light,13,Hybrid,0
12/31/2023,94102,2017,Hybrid Gasoline,OTHER/UNK,Light,34,Hybrid,0
12/31/2023,94103,2018,Hybrid Gasoline,OTHER/UNK,Light,38,Hybrid,0
12/31/2023,94115,2012,Hybrid Gasoline,TOYOTA,Light,59,Hybrid,0
12/31/2023,94112,2013,Plug-in Hybrid,OTHER/UNK,Light,21,Other,0
12/31/2023,94116,2014,Plug-in Hybrid,TOYOTA,Light,22,Other,0
12/31/2023,94118,2015,Plug-in Hybrid,OTHER/UNK,Light,15,Other,0
12/31/2023,94121,2013,Plug-in Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94102,2012,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94133,2015,Plug-in Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94133,2010,Hybrid Gasoline,TOYOTA,Light,34,Hybrid,0
12/31/2023,94118,2012,Hybrid Gasoline,OTHER/UNK,Light,28,Hybrid,0
12/31/2023,94127,2011,Hybrid Gasoline,OTHER/UNK,Light,12,Hybrid,0
12/31/2023,94122,2012,Gasoline,LEXUS,Light,17,ICE_Gas,0
12/31/2023,94122,2012,Hybrid Gasoline,LEXUS,Light,22,Hybrid,0
12/31/2023,94110,2015,Hybrid Gasoline,LEXUS,Light,12,Hybrid,0
12/31/2023,94124,2020,Hybrid Gasoline,OTHER/UNK,Light,27,Hybrid,0
12/31/2023,94112,2018,Hybrid Gasoline,OTHER/UNK,Light,40,Hybrid,0
12/31/2023,94117,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94116,2020,Diesel and Diesel Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94122,2020,Diesel and Diesel Hybrid,OTHER/UNK,Light,11,Other,0
12/31/2023,94109,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94112,2023,Gasoline,AUDI,Light,14,ICE_Gas,0
12/31/2023,94131,2018,Gasoline,AUDI,Light,57,ICE_Gas,0
12/31/2023,94105,2014,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94133,2012,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2023,94107,2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94115,2017,Plug-in Hybrid,OTHER/UNK,Light,32,Other,0
12/31/2023,94122,2014,Gasoline,BMW,Light,43,ICE_Gas,0
12/31/2023,94107,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,18,Other,0
12/31/2023,94132,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94121,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94124,2018,Gasoline,MERCEDES-BENZ,Light,31,ICE_Gas,0
12/31/2023,94110,2015,Gasoline,MERCEDES-BENZ,Light,24,ICE_Gas,0
12/31/2023,94133,2011,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94109,2016,Battery Electric,OTHER/UNK,Light,16,EV,1
12/31/2023,94109,2017,Gasoline,VOLKSWAGEN,Light,81,ICE_Gas,0
12/31/2023,94133,2019,Battery Electric,OTHER/UNK,Light,10,EV,1
12/31/2023,94158,2024,Plug-in Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94130,<2010,Unk,OTHER/UNK,Unk,13,Other,0
12/31/2023,94132,2012,Gasoline,HONDA,Light,82,ICE_Gas,0
12/31/2023,94131,2013,Gasoline,HONDA,Light,120,ICE_Gas,0
12/31/2023,94127,2013,Gasoline,HONDA,Light,74,ICE_Gas,0
12/31/2023,94116,2019,Hybrid Gasoline,HONDA,Light,15,Hybrid,0
12/31/2023,94102,<2010,Other,OTHER/UNK,Light,2,Other,0
12/31/2023,94122,2016,Gasoline,JEEP,Light,15,ICE_Gas,0
12/31/2023,94133,2019,Gasoline,FORD,Light,17,ICE_Gas,0
12/31/2023,94128,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11,Other,0
12/31/2023,94111,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5,Other,0
12/31/2023,94127,2021,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94133,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4,Other,0
12/31/2023,94129,2015,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94131,2022,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2023,94116,2017,Gasoline,FORD,Light,19,ICE_Gas,0
12/31/2023,94102,2021,Flex-Fuel,OTHER/UNK,Light,3,Other,0
12/31/2023,94110,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94134,2016,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94108,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94131,2010,Flex-Fuel,OTHER/UNK,Light,8,Other,0
12/31/2023,94131,<2010,Diesel and Diesel Hybrid,OTHER/UNK,Unk,1,Other,0
12/31/2023,94105,2020,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,16,Other,0
12/31/2023,94107,2018,Battery Electric,OTHER/UNK,Light,21,EV,1
12/31/2023,94121,2017,Battery Electric,CHEVROLET,Light,11,EV,1
12/31/2023,94118,2012,Plug-in Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94104,2020,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94123,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94118,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2023,94121,2023,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94110,<2010,Gasoline,JEEP,Light,11,ICE_Gas,0
12/31/2023,94134,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9,Other,0
12/31/2023,94112,2019,Gasoline,DODGE,Light,11,ICE_Gas,0
12/31/2023,94133,2018,Flex-Fuel,OTHER/UNK,Light,9,Other,0
12/31/2023,94158,2012,Flex-Fuel,OTHER/UNK,Light,2,Other,0
12/31/2023,94116,2024,Hybrid Gasoline,LEXUS,Light,17,Hybrid,0
12/31/2023,94110,2011,Gasoline,LEXUS,Light,12,ICE_Gas,0
12/31/2023,94122,2013,Gasoline,LEXUS,Light,52,ICE_Gas,0
12/31/2023,94117,2023,Gasoline,TOYOTA,Light,12,ICE_Gas,0
12/31/2023,94123,2021,Hybrid Gasoline,TOYOTA,Light,37,Hybrid,0
12/31/2023,94121,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94105,2020,Gasoline,BMW,Light,25,ICE_Gas,0
12/31/2023,94116,2018,Gasoline,MAZDA,Light,63,ICE_Gas,0
12/31/2023,94122,2021,Gasoline,MAZDA,Light,82,ICE_Gas,0
12/31/2023,94107,2023,Gasoline,TOYOTA,Light,34,ICE_Gas,0
12/31/2023,94107,2020,Gasoline,VOLKSWAGEN,Light,28,ICE_Gas,0
12/31/2023,94103,2013,Gasoline,VOLKSWAGEN,Light,20,ICE_Gas,0
12/31/2023,94131,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2023,94102,2011,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94118,2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94129,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94123,2020,Gasoline,MERCEDES-BENZ,Light,37,ICE_Gas,0
12/31/2023,94112,2023,Battery Electric,MERCEDES-BENZ,Light,11,EV,1
12/31/2023,94115,2018,Gasoline,SUBARU,Light,74,ICE_Gas,0
12/31/2023,94102,2019,Gasoline,SUBARU,Light,19,ICE_Gas,0
12/31/2023,94117,2022,Gasoline,SUBARU,Light,62,ICE_Gas,0
12/31/2023,94114,2022,Gasoline,SUBARU,Light,48,ICE_Gas,0
12/31/2023,94109,2019,Gasoline,TOYOTA,Light,96,ICE_Gas,0
12/31/2023,94127,2012,Hybrid Gasoline,TOYOTA,Light,27,Hybrid,0
12/31/2023,94103,2013,Gasoline,TOYOTA,Light,54,ICE_Gas,0
12/31/2023,94124,2017,Gasoline,FREIGHTLINER,Heavy,15,ICE_Gas,0
12/31/2023,94112,2021,Gasoline,HONDA,Light,207,ICE_Gas,0
12/31/2023,94112,2018,Gasoline,ACURA,Light,13,ICE_Gas,0
12/31/2023,94110,2023,Gasoline,NISSAN,Light,14,ICE_Gas,0
12/31/2023,94131,2022,Gasoline,BMW,Light,23,ICE_Gas,0
12/31/2023,94108,2010,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94116,2014,Gasoline,BMW,Light,52,ICE_Gas,0
12/31/2023,94129,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94134,2013,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94127,<2010,Battery Electric,OTHER/UNK,Light,1,EV,1
12/31/2023,94123,2011,Battery Electric,OTHER/UNK,Light,1,EV,1
12/31/2023,94107,2016,Battery Electric,OTHER/UNK,Light,17,EV,1
12/31/2023,94121,2020,Battery Electric,TESLA,Light,54,EV,1
12/31/2023,94111,2018,Battery Electric,OTHER/UNK,Light,9,EV,1
12/31/2023,94129,2021,Battery Electric,TESLA,Light,11,EV,1
12/31/2023,94158,2023,Battery Electric,TESLA,Light,119,EV,1
12/31/2023,94103,2016,Diesel and Diesel Hybrid,OTHER/UNK,Light,11,Other,0
12/31/2023,94105,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12,Other,0
12/31/2023,94121,2013,Gasoline,SUBARU,Light,40,ICE_Gas,0
12/31/2023,94131,2012,Gasoline,SUBARU,Light,41,ICE_Gas,0
12/31/2023,94131,2016,Gasoline,SUBARU,Light,79,ICE_Gas,0
12/31/2023,94121,2012,Gasoline,MAZDA,Light,28,ICE_Gas,0
12/31/2023,94110,2013,Gasoline,MAZDA,Light,40,ICE_Gas,0
12/31/2023,94124,2011,Battery Electric,OTHER/UNK,Light,2,EV,1
12/31/2023,94134,<2010,Gasoline,INFINITI,Light,11,ICE_Gas,0
12/31/2023,94133,2022,Hydrogen Fuel Cell,OTHER/UNK,Light,2,Other,0
12/31/2023,94105,2021,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2023,94118,2019,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2023,94133,2019,Hydrogen Fuel Cell,OTHER/UNK,Light,2,Other,0
12/31/2023,94121,2018,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2023,94124,2016,Hybrid Gasoline,TOYOTA,Light,45,Hybrid,0
12/31/2023,94130,2016,Hybrid Gasoline,OTHER/UNK,Light,5,Hybrid,0
12/31/2023,94116,2019,Hydrogen Fuel Cell,OTHER/UNK,Light,3,Other,0
12/31/2023,94131,2021,Hydrogen Fuel Cell,OTHER/UNK,Light,3,Other,0
12/31/2023,94124,2013,Gasoline,FORD,Light,58,ICE_Gas,0
12/31/2023,94102,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94127,2022,Gasoline,MERCEDES-BENZ,Light,13,ICE_Gas,0
12/31/2023,94132,2022,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2023,94131,2023,Diesel and Diesel Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94112,2021,Gasoline,AUDI,Light,15,ICE_Gas,0
12/31/2023,94118,2012,Gasoline,AUDI,Light,12,ICE_Gas,0
12/31/2023,94114,2017,Plug-in Hybrid,AUDI,Light,16,Other,0
12/31/2023,94105,2016,Plug-in Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94109,2015,Gasoline,BMW,Light,57,ICE_Gas,0
12/31/2023,94104,2016,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94108,2011,Diesel and Diesel Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94158,2012,Diesel and Diesel Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94111,2014,Diesel and Diesel Hybrid,OTHER/UNK,Light,3,Other,0
12/31/2023,94118,2014,Gasoline,MINI,Light,13,ICE_Gas,0
12/31/2023,94127,2018,Gasoline,PORSCHE,Light,16,ICE_Gas,0
12/31/2023,94103,2018,Gasoline,PORSCHE,Light,13,ICE_Gas,0
12/31/2023,94112,2017,Plug-in Hybrid,OTHER/UNK,Light,25,Other,0
12/31/2023,94114,2019,Battery Electric,VOLKSWAGEN,Light,14,EV,1
12/31/2023,94118,2017,Gasoline,VOLVO,Light,11,ICE_Gas,0
12/31/2023,94109,2021,Gasoline,VOLVO,Light,11,ICE_Gas,0
12/31/2023,94112,2013,Gasoline,ACURA,Light,27,ICE_Gas,0
12/31/2023,94133,2018,Unk,OTHER/UNK,Unk,2,Other,0
12/31/2023,94114,2014,Flex-Fuel,FORD,Light,11,Other,0
12/31/2023,94115,2013,Plug-in Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94158,2017,Flex-Fuel,OTHER/UNK,Light,6,Other,0
12/31/2023,94124,<2010,Natural Gas,OTHER/UNK,Unk,4,ICE_NG,0
12/31/2023,94124,2012,Flex-Fuel,FORD,Light,101,Other,0
12/31/2023,94103,2018,Flex-Fuel,OTHER/UNK,Heavy,2,Other,0
12/31/2023,94122,2013,Gasoline,FORD,Light,14,ICE_Gas,0
12/31/2023,94112,2022,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2023,94129,2020,Flex-Fuel,OTHER/UNK,Light,10,Other,0
12/31/2023,94128,2018,Flex-Fuel,FORD,Light,12,Other,0
12/31/2023,94112,2019,Gasoline,FORD,Light,32,ICE_Gas,0
12/31/2023,94103,2022,Flex-Fuel,FORD,Light,26,Other,0
12/31/2023,94133,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1,Other,0
12/31/2023,94121,2019,Battery Electric,CHEVROLET,Light,16,EV,1
12/31/2023,94124,2015,Plug-in Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2023,94110,2014,Plug-in Hybrid,OTHER/UNK,Light,20,Other,0
12/31/2023,94134,<2010,Gasoline,CHEVROLET,Light,16,ICE_Gas,0
12/31/2023,94121,<2010,Natural Gas,OTHER/UNK,Light,1,ICE_NG,0
12/31/2023,94115,<2010,Natural Gas,OTHER/UNK,Light,1,ICE_NG,0
12/31/2023,94118,<2010,Gasoline,FORD,Light,14,ICE_Gas,0
12/31/2023,94104,<2010,Flex-Fuel,OTHER/UNK,Light,2,Other,0
12/31/2023,94123,2023,Hybrid Gasoline,HONDA,Light,12,Hybrid,0
12/31/2023,94123,2020,Gasoline,HONDA,Light,13,ICE_Gas,0
12/31/2023,94116,2013,Gasoline,LEXUS,Light,56,ICE_Gas,0
12/31/2023,94129,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7,Other,0
12/31/2023,94158,2014,Plug-in Hybrid,OTHER/UNK,Light,2,Other,0
12/31/2023,94128,2015,Plug-in Hybrid,OTHER/UNK,Light,1,Other,0
12/31/2023,94102,2019,Plug-in Hybrid,OTHER/UNK,Light,9,Other,0
12/31/2023,94105,2019,Plug-in Hybrid,OTHER/UNK,Light,11,Other,0
12/31/2023,94118,2023,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2023,94111,2015,Hybrid Gasoline,OTHER/UNK,Light,7,Hybrid,0
12/31/2023,94123,2021,Gasoline,VOLKSWAGEN,Light,42,ICE_Gas,0
12/31/2023,94117,2020,Gasoline,VOLKSWAGEN,Light,39,ICE_Gas,0
12/31/2023,94110,2017,Gasoline,SUBARU,Light,168,ICE_Gas,0
12/31/2023,94114,2023,Gasoline,SUBARU,Light,60,ICE_Gas,0
12/31/2023,94110,2011,Hybrid Gasoline,TOYOTA,Light,62,Hybrid,0
