date,zip_code,model_year,fuel,make,duty,vehicles,fuel_category,is_ev
12/31/2022,94112,2013,Plug-in Hybrid,OTHER/UNK,Light,20,Other,0
12/31/2022,94112,2014,Gasoline,OTHER/UNK,Heavy,1,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,OTHER/UNK,Light,62,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,OTHER/UNK,Unk,27,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,FORD,Light,65,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,CHEVROLET,Light,44,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,INFINITI,Light,15,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,MERCEDES-BENZ,Light,92,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,VOLKSWAGEN,Light,53,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,DODGE,Light,13,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,JEEP,Light,24,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,ACURA,Light,48,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,HONDA,Light,289,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,HONDA,Unk,27,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,NISSAN,Light,107,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,TOYOTA,Light,344,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,TOYOTA,Unk,67,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,MAZDA,Light,66,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,BMW,Light,74,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,HYUNDAI,Light,55,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,LEXUS,Light,82,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,KIA,Light,23,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,SCION,Light,33,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,AUDI,Light,27,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,MINI,Light,14,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,SUBARU,Light,99,ICE_Gas,0
12/31/2022,94112,2014,Gasoline,FIAT,Light,11,ICE_Gas,0
12/31/2022,94112,2014,Hybrid Gasoline,OTHER/UNK,Light,20,Hybrid,0
12/31/2022,94112,2014,Hybrid Gasoline,HONDA,Light,13,Hybrid,0
12/31/2022,94112,2014,Hybrid Gasoline,TOYOTA,Light,167,Hybrid,0
12/31/2022,94112,2014,Hybrid Gasoline,LEXUS,Light,29,Hybrid,0
12/31/2022,94112,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13,Other,0
12/31/2022,94112,2014,Diesel and Diesel Hybrid,OTHER/UNK,Light,16,Other,0
12/31/2022,94112,2014,Diesel and Diesel Hybrid,OTHER/UNK,Unk,3,Other,0
12/31/2022,94112,2014,Flex-Fuel,OTHER/UNK,Heavy,2,Other,0
12/31/2022,94112,2014,Flex-Fuel,OTHER/UNK,Light,4,Other,0
12/31/2022,94112,2014,Flex-Fuel,OTHER/UNK,Unk,12,Other,0
12/31/2022,94112,2014,Flex-Fuel,FORD,Light,29,Other,0
12/31/2022,94112,2014,Flex-Fuel,CHEVROLET,Light,14,Other,0
12/31/2022,94112,2014,Battery Electric,OTHER/UNK,Light,18,EV,1
12/31/2022,94112,2014,Plug-in Hybrid,OTHER/UNK,Light,22,Other,0
12/31/2022,94112,2014,Plug-in Hybrid,TOYOTA,Light,14,Other,0
12/31/2022,94112,2015,Gasoline,OTHER/UNK,Heavy,6,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,OTHER/UNK,Light,44,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,OTHER/UNK,Unk,22,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,FORD,Light,79,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,FORD,Unk,16,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,GMC,Light,12,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,CHEVROLET,Light,47,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,INFINITI,Light,21,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,MERCEDES-BENZ,Light,78,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,VOLKSWAGEN,Light,51,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,JEEP,Light,36,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,ACURA,Light,49,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,HONDA,Light,402,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,HONDA,Unk,22,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,NISSAN,Light,141,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,NISSAN,Unk,15,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,TOYOTA,Light,486,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,TOYOTA,Unk,110,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,MAZDA,Light,65,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,BMW,Light,103,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,HYUNDAI,Light,83,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,LEXUS,Light,157,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,KIA,Light,19,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,SCION,Light,24,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,AUDI,Light,33,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,MINI,Light,29,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,SUBARU,Light,135,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,VOLVO,Light,12,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,FIAT,Light,22,ICE_Gas,0
12/31/2022,94112,2015,Gasoline,SMART,Light,11,ICE_Gas,0
12/31/2022,94112,2015,Hybrid Gasoline,OTHER/UNK,Light,14,Hybrid,0
12/31/2022,94112,2015,Hybrid Gasoline,HONDA,Light,11,Hybrid,0
12/31/2022,94112,2015,Hybrid Gasoline,TOYOTA,Light,289,Hybrid,0
12/31/2022,94112,2015,Hybrid Gasoline,LEXUS,Light,47,Hybrid,0
12/31/2022,94112,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10,Other,0
12/31/2022,94112,2015,Diesel and Diesel Hybrid,OTHER/UNK,Light,21,Other,0
12/31/2022,94112,2015,Diesel and Diesel Hybrid,OTHER/UNK,Unk,4,Other,0
12/31/2022,94112,2015,Flex-Fuel,OTHER/UNK,Heavy,6,Other,0
12/31/2022,94112,2015,Flex-Fuel,OTHER/UNK,Light,17,Other,0
12/31/2022,94112,2015,Flex-Fuel,OTHER/UNK,Unk,18,Other,0
12/31/2022,94112,2015,Flex-Fuel,FORD,Light,12,Other,0
12/31/2022,94112,2015,Battery Electric,OTHER/UNK,Light,15,EV,1
12/31/2022,94112,2015,Battery Electric,FIAT,Light,12,EV,1
12/31/2022,94112,2015,Plug-in Hybrid,OTHER/UNK,Light,30,Other,0
12/31/2022,94112,2016,Gasoline,OTHER/UNK,Heavy,4,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,OTHER/UNK,Light,50,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,OTHER/UNK,Unk,38,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,FORD,Light,92,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,GMC,Light,13,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,CHEVROLET,Light,51,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,MERCEDES-BENZ,Light,74,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,VOLKSWAGEN,Light,42,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,DODGE,Light,12,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,JEEP,Light,30,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,ACURA,Light,65,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,HONDA,Light,471,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,HONDA,Unk,24,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,NISSAN,Light,133,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,TOYOTA,Light,431,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,TOYOTA,Unk,35,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,MAZDA,Light,115,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,BMW,Light,99,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,HYUNDAI,Light,56,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,LEXUS,Light,120,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,KIA,Light,17,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,SCION,Light,22,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,AUDI,Light,29,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,MINI,Light,20,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,SUBARU,Light,132,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,PORSCHE,Light,11,ICE_Gas,0
12/31/2022,94112,2016,Gasoline,SMART,Light,19,ICE_Gas,0
12/31/2022,94112,2016,Hybrid Gasoline,OTHER/UNK,Light,16,Hybrid,0
12/31/2022,94112,2016,Hybrid Gasoline,TOYOTA,Light,141,Hybrid,0
12/31/2022,94112,2016,Hybrid Gasoline,LEXUS,Light,30,Hybrid,0
12/31/2022,94112,2016,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2022,94112,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13,Other,0
12/31/2022,94112,2016,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2022,94112,2016,Diesel and Diesel Hybrid,OTHER/UNK,Unk,8,Other,0
12/31/2022,94112,2016,Flex-Fuel,OTHER/UNK,Heavy,3,Other,0
12/31/2022,94112,2016,Flex-Fuel,OTHER/UNK,Light,19,Other,0
12/31/2022,94112,2016,Flex-Fuel,OTHER/UNK,Unk,28,Other,0
12/31/2022,94112,2016,Flex-Fuel,FORD,Light,16,Other,0
12/31/2022,94112,2016,Battery Electric,OTHER/UNK,Light,26,EV,1
12/31/2022,94112,2016,Battery Electric,TESLA,Light,20,EV,1
12/31/2022,94112,2016,Plug-in Hybrid,OTHER/UNK,Light,6,Other,0
12/31/2022,94112,2016,Plug-in Hybrid,FORD,Light,11,Other,0
12/31/2022,94112,2016,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2022,94112,2017,Gasoline,OTHER/UNK,Heavy,6,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,OTHER/UNK,Light,62,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,OTHER/UNK,Unk,29,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,FORD,Light,95,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,FORD,Unk,15,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,GMC,Light,15,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,CHEVROLET,Light,54,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,INFINITI,Light,21,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,MERCEDES-BENZ,Light,74,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,VOLKSWAGEN,Light,61,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,DODGE,Light,19,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,JEEP,Light,33,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,ACURA,Light,55,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,HONDA,Light,443,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,CHRYSLER,Unk,12,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,NISSAN,Light,101,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,TOYOTA,Light,511,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,TOYOTA,Unk,103,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,MAZDA,Light,66,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,BMW,Light,82,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,HYUNDAI,Light,73,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,LEXUS,Light,141,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,KIA,Light,19,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,AUDI,Light,44,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,MINI,Light,15,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,MITSUBISHI,Light,13,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,SUBARU,Light,164,ICE_Gas,0
12/31/2022,94112,2017,Gasoline,FIAT,Light,15,ICE_Gas,0
12/31/2022,94112,2017,Hybrid Gasoline,OTHER/UNK,Light,32,Hybrid,0
12/31/2022,94112,2017,Hybrid Gasoline,HONDA,Light,14,Hybrid,0
12/31/2022,94112,2017,Hybrid Gasoline,TOYOTA,Light,162,Hybrid,0
12/31/2022,94112,2017,Hybrid Gasoline,LEXUS,Light,35,Hybrid,0
12/31/2022,94112,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12,Other,0
12/31/2022,94112,2017,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2022,94112,2017,Diesel and Diesel Hybrid,OTHER/UNK,Unk,8,Other,0
12/31/2022,94112,2017,Flex-Fuel,OTHER/UNK,Heavy,5,Other,0
12/31/2022,94112,2017,Flex-Fuel,OTHER/UNK,Light,20,Other,0
12/31/2022,94112,2017,Flex-Fuel,OTHER/UNK,Unk,9,Other,0
12/31/2022,94112,2017,Flex-Fuel,FORD,Light,11,Other,0
12/31/2022,94112,2017,Battery Electric,OTHER/UNK,Light,23,EV,1
12/31/2022,94112,2017,Battery Electric,CHEVROLET,Light,14,EV,1
12/31/2022,94112,2017,Plug-in Hybrid,OTHER/UNK,Light,14,Other,0
12/31/2022,94112,2017,Plug-in Hybrid,OTHER/UNK,Unk,3,Other,0
12/31/2022,94112,2017,Plug-in Hybrid,CHEVROLET,Light,17,Other,0
12/31/2022,94112,2017,Plug-in Hybrid,TOYOTA,Light,31,Other,0
12/31/2022,94112,2017,Plug-in Hybrid,BMW,Light,16,Other,0
12/31/2022,94112,2017,Hydrogen Fuel Cell,OTHER/UNK,Light,4,Other,0
12/31/2022,94112,2018,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,OTHER/UNK,Light,50,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,OTHER/UNK,Unk,26,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,FORD,Light,79,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,FORD,Unk,12,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,GMC,Light,11,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,CHEVROLET,Light,42,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,INFINITI,Light,11,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,MERCEDES-BENZ,Light,100,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,VOLKSWAGEN,Light,61,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,DODGE,Light,16,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,JEEP,Light,36,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,ACURA,Light,32,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,HONDA,Light,418,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,HONDA,Unk,33,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,NISSAN,Light,91,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,TOYOTA,Light,528,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,TOYOTA,Unk,43,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,MAZDA,Light,67,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,BMW,Light,80,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,HYUNDAI,Light,43,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,LEXUS,Light,96,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,KIA,Light,11,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,AUDI,Light,65,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,MINI,Light,13,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,SUBARU,Light,146,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,VOLVO,Light,18,ICE_Gas,0
12/31/2022,94112,2018,Gasoline,PORSCHE,Light,15,ICE_Gas,0
12/31/2022,94112,2018,Hybrid Gasoline,OTHER/UNK,Light,22,Hybrid,0
12/31/2022,94112,2018,Hybrid Gasoline,TOYOTA,Light,153,Hybrid,0
12/31/2022,94112,2018,Hybrid Gasoline,LEXUS,Light,36,Hybrid,0
12/31/2022,94112,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11,Other,0
12/31/2022,94112,2018,Diesel and Diesel Hybrid,OTHER/UNK,Light,4,Other,0
12/31/2022,94112,2018,Diesel and Diesel Hybrid,OTHER/UNK,Unk,2,Other,0
12/31/2022,94112,2018,Flex-Fuel,OTHER/UNK,Light,11,Other,0
12/31/2022,94112,2018,Flex-Fuel,OTHER/UNK,Unk,10,Other,0
12/31/2022,94112,2018,Flex-Fuel,FORD,Light,18,Other,0
12/31/2022,94112,2018,Battery Electric,OTHER/UNK,Light,28,EV,1
12/31/2022,94112,2018,Battery Electric,TESLA,Light,107,EV,1
12/31/2022,94112,2018,Plug-in Hybrid,OTHER/UNK,Light,43,Other,0
12/31/2022,94112,2018,Plug-in Hybrid,OTHER/UNK,Unk,4,Other,0
12/31/2022,94112,2018,Plug-in Hybrid,TOYOTA,Light,11,Other,0
12/31/2022,94112,2018,Hydrogen Fuel Cell,OTHER/UNK,Light,2,Other,0
12/31/2022,94112,2019,Gasoline,OTHER/UNK,Heavy,2,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,OTHER/UNK,Light,46,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,OTHER/UNK,Unk,26,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,FORD,Light,58,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,FORD,Unk,15,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,GMC,Light,11,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,CHEVROLET,Light,58,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,INFINITI,Light,17,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,MERCEDES-BENZ,Light,68,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,VOLKSWAGEN,Light,77,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,DODGE,Light,28,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,JEEP,Light,28,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,ACURA,Light,50,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,HONDA,Light,432,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,HONDA,Unk,34,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,NISSAN,Light,80,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,TOYOTA,Light,441,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,TOYOTA,Unk,33,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,MAZDA,Light,45,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,BMW,Light,55,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,HYUNDAI,Light,33,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,LEXUS,Light,111,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,KIA,Light,26,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,AUDI,Light,47,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,MINI,Light,24,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,SUBARU,Light,159,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,VOLVO,Light,15,ICE_Gas,0
12/31/2022,94112,2019,Gasoline,PORSCHE,Light,18,ICE_Gas,0
12/31/2022,94112,2019,Hybrid Gasoline,OTHER/UNK,Light,13,Hybrid,0
12/31/2022,94112,2019,Hybrid Gasoline,HONDA,Light,43,Hybrid,0
12/31/2022,94112,2019,Hybrid Gasoline,TOYOTA,Light,131,Hybrid,0
12/31/2022,94112,2019,Hybrid Gasoline,LEXUS,Light,52,Hybrid,0
12/31/2022,94112,2019,Unk,OTHER/UNK,Unk,1,Other,0
12/31/2022,94112,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13,Other,0
12/31/2022,94112,2019,Diesel and Diesel Hybrid,OTHER/UNK,Light,5,Other,0
12/31/2022,94112,2019,Diesel and Diesel Hybrid,OTHER/UNK,Unk,6,Other,0
12/31/2022,94112,2019,Flex-Fuel,OTHER/UNK,Heavy,2,Other,0
12/31/2022,94112,2019,Flex-Fuel,OTHER/UNK,Light,3,Other,0
12/31/2022,94112,2019,Flex-Fuel,OTHER/UNK,Unk,10,Other,0
12/31/2022,94112,2019,Flex-Fuel,FORD,Light,15,Other,0
12/31/2022,94112,2019,Battery Electric,OTHER/UNK,Light,24,EV,1
12/31/2022,94112,2019,Battery Electric,CHEVROLET,Light,21,EV,1
12/31/2022,94112,2019,Battery Electric,VOLKSWAGEN,Light,13,EV,1
12/31/2022,94112,2019,Battery Electric,TESLA,Light,64,EV,1
12/31/2022,94112,2019,Plug-in Hybrid,OTHER/UNK,Light,48,Other,0
12/31/2022,94112,2019,Plug-in Hybrid,TOYOTA,Light,14,Other,0
12/31/2022,94112,2019,Hydrogen Fuel Cell,OTHER/UNK,Light,4,Other,0
12/31/2022,94112,2020,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,OTHER/UNK,Light,51,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,OTHER/UNK,Unk,23,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,FORD,Light,63,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,CHEVROLET,Light,37,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,MERCEDES-BENZ,Light,72,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,VOLKSWAGEN,Light,36,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,JEEP,Light,24,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,ACURA,Light,41,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,HONDA,Light,271,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,HONDA,Unk,14,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,NISSAN,Light,75,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,TOYOTA,Light,385,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,TOYOTA,Unk,38,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,MAZDA,Light,44,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,BMW,Light,49,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,HYUNDAI,Light,21,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,LEXUS,Light,80,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,KIA,Light,18,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,AUDI,Light,24,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,SUBARU,Light,118,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,VOLVO,Light,12,ICE_Gas,0
12/31/2022,94112,2020,Gasoline,PORSCHE,Light,13,ICE_Gas,0
12/31/2022,94112,2020,Hybrid Gasoline,OTHER/UNK,Light,7,Hybrid,0
12/31/2022,94112,2020,Hybrid Gasoline,HONDA,Light,58,Hybrid,0
12/31/2022,94112,2020,Hybrid Gasoline,TOYOTA,Light,173,Hybrid,0
12/31/2022,94112,2020,Hybrid Gasoline,LEXUS,Light,55,Hybrid,0
12/31/2022,94112,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10,Other,0
12/31/2022,94112,2020,Diesel and Diesel Hybrid,OTHER/UNK,Light,7,Other,0
12/31/2022,94112,2020,Diesel and Diesel Hybrid,OTHER/UNK,Unk,3,Other,0
12/31/2022,94112,2020,Flex-Fuel,OTHER/UNK,Heavy,1,Other,0
12/31/2022,94112,2020,Flex-Fuel,OTHER/UNK,Light,7,Other,0
12/31/2022,94112,2020,Flex-Fuel,OTHER/UNK,Unk,10,Other,0
12/31/2022,94112,2020,Battery Electric,OTHER/UNK,Light,8,EV,1
12/31/2022,94112,2020,Battery Electric,CHEVROLET,Light,13,EV,1
12/31/2022,94112,2020,Battery Electric,TESLA,Light,105,EV,1
12/31/2022,94112,2020,Plug-in Hybrid,OTHER/UNK,Light,19,Other,0
12/31/2022,94112,2020,Plug-in Hybrid,OTHER/UNK,Unk,3,Other,0
12/31/2022,94112,2020,Plug-in Hybrid,TOYOTA,Light,28,Other,0
12/31/2022,94112,2020,Hydrogen Fuel Cell,OTHER/UNK,Light,1,Other,0
12/31/2022,94112,2021,Gasoline,OTHER/UNK,Heavy,3,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,OTHER/UNK,Light,40,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,OTHER/UNK,Unk,33,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,FORD,Light,41,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,CHEVROLET,Light,41,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,MERCEDES-BENZ,Light,93,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,VOLKSWAGEN,Light,24,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,DODGE,Light,13,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,JEEP,Light,32,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,ACURA,Light,30,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,HONDA,Light,221,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,NISSAN,Light,41,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,TOYOTA,Light,368,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,MAZDA,Light,66,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,BMW,Light,48,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,HYUNDAI,Light,17,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,LEXUS,Light,79,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,KIA,Light,20,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,AUDI,Light,33,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,SUBARU,Light,120,ICE_Gas,0
12/31/2022,94112,2021,Gasoline,PORSCHE,Light,15,ICE_Gas,0
12/31/2022,94112,2021,Hybrid Gasoline,OTHER/UNK,Light,5,Hybrid,0
12/31/2022,94112,2021,Hybrid Gasoline,HONDA,Light,33,Hybrid,0
12/31/2022,94112,2021,Hybrid Gasoline,TOYOTA,Light,264,Hybrid,0
12/31/2022,94112,2021,Hybrid Gasoline,TOYOTA,Unk,72,Hybrid,0
12/31/2022,94112,2021,Hybrid Gasoline,LEXUS,Light,58,Hybrid,0
12/31/2022,94112,2021,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10,Other,0
12/31/2022,94112,2021,Diesel and Diesel Hybrid,OTHER/UNK,Light,10,Other,0
12/31/2022,94112,2021,Diesel and Diesel Hybrid,OTHER/UNK,Unk,6,Other,0
12/31/2022,94112,2021,Flex-Fuel,OTHER/UNK,Light,10,Other,0
12/31/2022,94112,2021,Battery Electric,OTHER/UNK,Light,30,EV,1
